Date,Entry_Time,Exit_Time,Direction,Level_Name,Level_Price,Entry_Price,Exit_Price,Result,PnL
2026-06-03,13:35:00,13:36:00,LONG,PD_VAH,30708,30714.25,30680.0,STRUCTURAL_TRAILING_EXIT,-68.5
2026-06-03,13:36:00,13:38:00,LONG,PD_POC,30674.75,30680.0,30667.0,STRUCTURAL_TRAILING_EXIT,-26.0
2026-06-03,13:41:00,13:43:00,LONG,PD_HIGH,30721.25,30725.0,30683.75,STRUCTURAL_TRAILING_EXIT,-82.5
2026-06-04,13:39:00,13:41:00,LONG,FLOOR_S2,30334.75,30348.0,30294.25,STRUCTURAL_TRAILING_EXIT,-107.5
2026-06-04,13:41:00,13:42:00,LONG,OR5_MID,30281.875,30294.25,30274.5,STRUCTURAL_TRAILING_EXIT,-39.5
2026-06-04,13:42:00,13:43:00,LONG,OR5_MID,30281.875,30274.5,30254.75,STRUCTURAL_TRAILING_EXIT,-39.5
2026-06-05,13:37:00,13:39:00,LONG,ONL,30013,30015.5,29985.5,STRUCTURAL_TRAILING_EXIT,-60.0
2026-06-05,13:39:00,13:42:00,LONG,OR5_LOW,29998.75,29985.5,29948.75,STRUCTURAL_TRAILING_EXIT,-73.5
2026-06-05,13:42:00,13:45:00,LONG,FLOOR_S2,29961,29948.75,29932.75,STRUCTURAL_TRAILING_EXIT,-32.0
2026-06-08,13:35:00,13:40:00,LONG,OR5_LOW,29412,29417.5,29426.0,STRUCTURAL_TRAILING_EXIT,17.0
2026-06-08,13:40:00,13:48:00,LONG,OR5_LOW,29412,29426.0,29499.75,STRUCTURAL_TRAILING_EXIT,147.5
2026-06-08,13:48:00,13:49:00,LONG,OR5_MID,29498,29499.75,29453.5,STRUCTURAL_TRAILING_EXIT,-92.5
2026-06-09,13:39:00,13:40:00,LONG,FLOOR_R1,29686.75,29695.5,29686.5,STRUCTURAL_TRAILING_EXIT,-18.0
2026-06-09,13:52:00,13:54:00,LONG,PM_VAH,29782,29792.0,29774.0,STRUCTURAL_TRAILING_EXIT,-36.0
2026-06-09,13:54:00,13:55:00,LONG,PM_VAH,29782,29774.0,29732.25,STRUCTURAL_TRAILING_EXIT,-83.5
2026-06-10,12:31:00,12:33:00,SHORT,WEEKLY_OPEN,28844.5,28843.25,28898.75,STRUCTURAL_TRAILING_EXIT,-111.0
2026-06-10,13:35:00,13:41:00,LONG,OR5_LOW,28778,28780.25,28930.0,STRUCTURAL_TRAILING_EXIT,299.5
2026-06-10,13:42:00,13:51:00,LONG,OR5_MID,28865.625,28871.5,29055.0,STRUCTURAL_TRAILING_EXIT,367.0
2026-06-11,12:23:00,12:29:00,LONG,DAILY_OPEN,28752.5,28763.5,28749.0,STRUCTURAL_TRAILING_EXIT,-29.0
2026-06-11,13:39:00,13:50:00,LONG,CAM_R2,28664.75,28678.0,28815.25,STRUCTURAL_TRAILING_EXIT,274.5
2026-06-11,13:52:00,13:58:00,LONG,CAM_R4,28942.25,28948.25,28909.5,STRUCTURAL_TRAILING_EXIT,-77.5
2026-06-12,13:41:00,13:42:00,LONG,CAM_S1,29368.25,29368.25,29308.25,STOP_LOSS,-120
2026-06-12,13:44:00,13:46:00,LONG,CAM_S2,29279.5,29273.25,29239.0,STRUCTURAL_TRAILING_EXIT,-68.5
2026-06-12,13:46:00,13:49:00,LONG,3M_POC,29239.5,29239.0,29284.5,STRUCTURAL_TRAILING_EXIT,91.0
2026-06-15,13:44:00,13:54:00,LONG,IB_MID,30702.375,30705.75,30775.75,STRUCTURAL_TRAILING_EXIT,140.0
2026-06-16,13:37:00,13:40:00,LONG,DAILY_OPEN,30812.5,30809.25,30781.5,STRUCTURAL_TRAILING_EXIT,-55.5
2026-06-16,13:40:00,13:45:00,LONG,IB_MID,30780.75,30781.5,30819.25,STRUCTURAL_TRAILING_EXIT,75.5
2026-06-16,13:45:00,13:53:00,LONG,DAILY_OPEN,30812.5,30819.25,30856.5,STRUCTURAL_TRAILING_EXIT,74.5
2026-06-17,13:39:00,13:47:00,LONG,OR5_LOW,30420,30407.0,30492.75,STRUCTURAL_TRAILING_EXIT,171.5
2026-06-17,13:58:00,14:00:00,LONG,FLOOR_R1,30387,30373.5,30347.75,STRUCTURAL_TRAILING_EXIT,-51.5
2026-06-17,14:03:00,14:06:00,LONG,PD_VAH,30355.25,30340.75,30362.0,STRUCTURAL_TRAILING_EXIT,42.5
2026-06-18,13:35:00,13:36:00,LONG,PD_OR_MID,30473.875,30486.0,30469.0,STRUCTURAL_TRAILING_EXIT,-34.0
2026-06-18,13:44:00,13:45:00,LONG,PD_IB_MID,30432.875,30427.5,30402.5,STRUCTURAL_TRAILING_EXIT,-50.0
2026-06-18,13:45:00,13:48:00,LONG,IB_LOW,30391,30402.5,30436.25,STRUCTURAL_TRAILING_EXIT,67.5
2026-06-22,13:42:00,13:43:00,LONG,IB_MID,30856,30842.5,30805.0,STRUCTURAL_TRAILING_EXIT,-75.0
2026-06-22,14:12:00,14:14:00,LONG,PW_HIGH,30915,30920.75,30912.25,STRUCTURAL_TRAILING_EXIT,-17.0
2026-06-22,14:17:00,14:18:00,LONG,ONH,30873.5,30880.5,30855.25,STRUCTURAL_TRAILING_EXIT,-50.5
2026-06-23,08:01:00,08:04:00,LONG,IB_MID,29831.75,29846.25,29869.5,STRUCTURAL_TRAILING_EXIT,46.5
2026-06-23,14:23:00,14:26:00,LONG,FLOOR_S3,29983.75,29980.0,29978.75,STRUCTURAL_TRAILING_EXIT,-2.5
2026-06-23,14:39:00,14:40:00,LONG,PW_LOW,29923,29922.5,29901.5,STRUCTURAL_TRAILING_EXIT,-42.0
2026-06-24,13:25:00,13:32:00,SHORT,OR5_MID,29737.5,29735.75,29795.75,STOP_LOSS,-120
2026-06-24,13:41:00,13:42:00,LONG,IB_MID,29683.25,29671.75,29629.75,STRUCTURAL_TRAILING_EXIT,-84.0
2026-06-24,13:42:00,13:43:00,LONG,OR5_LOW,29635,29629.75,29617.25,STRUCTURAL_TRAILING_EXIT,-25.0
2026-06-25,13:37:00,13:38:00,LONG,WS1,30075,30064.0,30029.75,STRUCTURAL_TRAILING_EXIT,-68.5
2026-06-25,13:38:00,13:39:00,LONG,OR5_LOW,30040,30029.75,30009.0,STRUCTURAL_TRAILING_EXIT,-41.5
2026-06-25,13:42:00,13:42:00,LONG,PD_HIGH,29907.5,29906.0,29846.0,STOP_LOSS,-120
2026-06-26,13:19:00,13:33:00,LONG,PM_POC,29239.5,29232.25,29289.75,STRUCTURAL_TRAILING_EXIT,115.0
2026-06-26,13:40:00,13:41:00,LONG,CAM_S4,29255.25,29240.75,29234.75,STRUCTURAL_TRAILING_EXIT,-12.0
2026-06-26,13:46:00,13:49:00,LONG,CAM_S4,29255.25,29252.0,29278.25,STRUCTURAL_TRAILING_EXIT,52.5
2026-06-29,13:37:00,13:50:00,LONG,3M_POC,29693.25,29686.25,29768.0,STRUCTURAL_TRAILING_EXIT,163.5
2026-06-29,13:56:00,13:57:00,LONG,PD_IB_HIGH,29665.25,29674.0,29646.25,STRUCTURAL_TRAILING_EXIT,-55.5
2026-06-29,13:58:00,14:00:00,LONG,CAM_R4,29606.25,29601.5,29541.5,STOP_LOSS,-120
2026-06-30,13:39:00,13:40:00,LONG,ONH,30217,30212.5,30187.5,STRUCTURAL_TRAILING_EXIT,-50.0
2026-06-30,14:01:00,14:07:00,LONG,FLOOR_R1,30319.25,30315.75,30337.75,STRUCTURAL_TRAILING_EXIT,44.0
2026-06-30,19:51:00,19:59:00,LONG,PM_HIGH,30536,30543.25,30558.25,STRUCTURAL_TRAILING_EXIT,30.0
2026-07-01,14:31:00,14:32:00,LONG,OR5_HIGH,30260,30260.75,30251.0,STRUCTURAL_TRAILING_EXIT,-19.5
2026-07-01,14:32:00,14:33:00,LONG,OR5_HIGH,30260,30251.0,30236.25,STRUCTURAL_TRAILING_EXIT,-29.5
2026-07-01,14:46:00,14:55:00,LONG,FLOOR_S1,30164.5,30154.0,30214.75,STRUCTURAL_TRAILING_EXIT,121.5
2026-07-02,13:39:00,13:45:00,LONG,CAM_S1,30053,30052.5,30124.25,STRUCTURAL_TRAILING_EXIT,143.5
2026-07-02,14:09:00,14:10:00,LONG,PD_OR_MID,30182.375,30188.25,30182.25,STRUCTURAL_TRAILING_EXIT,-12.0
2026-07-02,14:21:00,14:22:00,LONG,IB_MID,30102.125,30109.75,30101.0,STRUCTURAL_TRAILING_EXIT,-17.5
2026-07-06,13:37:00,13:43:00,LONG,DAILY_OPEN,29835.75,29827.5,29874.75,STRUCTURAL_TRAILING_EXIT,94.5
2026-07-06,13:53:00,13:58:00,LONG,CAM_R4,29943,29947.0,29949.5,STRUCTURAL_TRAILING_EXIT,5.0
2026-07-06,20:01:00,20:02:00,LONG,CAM_R4,29943,29948.25,29940.75,STRUCTURAL_TRAILING_EXIT,-15.0
2026-07-07,13:36:00,13:39:00,LONG,OR5_LOW,29515.25,29520.75,29502.75,STRUCTURAL_TRAILING_EXIT,-36.0
2026-07-07,13:39:00,13:47:00,LONG,PM_VAL,29500.75,29502.75,29535.75,STRUCTURAL_TRAILING_EXIT,66.0
2026-07-07,13:50:00,13:54:00,LONG,PM_VAL,29500.75,29511.25,29468.5,STRUCTURAL_TRAILING_EXIT,-85.5
2026-07-08,13:43:00,13:48:00,LONG,PD_VAL,29327.25,29342.25,29365.0,STRUCTURAL_TRAILING_EXIT,45.5
2026-07-08,13:50:00,13:55:00,LONG,RTH_VWAP,29298.0949,29304.25,29321.75,STRUCTURAL_TRAILING_EXIT,35.0
2026-07-08,14:13:00,14:16:00,LONG,PD_IB_LOW,29259.75,29250.5,29252.5,STRUCTURAL_TRAILING_EXIT,4.0
2026-07-09,14:16:00,14:20:00,LONG,CAM_R4,29713.25,29712.75,29652.75,STOP_LOSS,-120
2026-07-09,14:21:00,14:32:00,LONG,FLOOR_R1,29626.75,29641.0,29701.75,STRUCTURAL_TRAILING_EXIT,121.5
2026-07-09,14:32:00,14:38:00,LONG,CAM_R4,29713.25,29701.75,29751.5,STRUCTURAL_TRAILING_EXIT,99.5
2026-07-10,12:14:00,12:18:00,SHORT,OR5_MID,29866.875,29872.0,29843.5,STRUCTURAL_TRAILING_EXIT,57.0
2026-07-10,13:38:00,13:39:00,LONG,PD_POC,29905.25,29898.5,29893.5,STRUCTURAL_TRAILING_EXIT,-10.0
2026-07-10,13:40:00,13:40:00,LONG,FLOOR_PIVOT,29852.25,29864.75,29804.75,STOP_LOSS,-120
2026-07-13,13:35:00,13:38:00,LONG,OR5_LOW,29631.75,29644.75,29619.75,STRUCTURAL_TRAILING_EXIT,-50.0
2026-07-13,13:41:00,13:46:00,LONG,5D_OR_MID,29570.125,29580.25,29544.75,STRUCTURAL_TRAILING_EXIT,-71.0
2026-07-13,13:46:00,13:52:00,LONG,ONL,29542.75,29544.75,29521.75,STRUCTURAL_TRAILING_EXIT,-46.0
2026-07-14,12:31:00,12:43:00,SHORT,FLOOR_R2,29896.5,29901.25,29842.75,STRUCTURAL_TRAILING_EXIT,117.0
2026-07-14,13:35:00,13:41:00,LONG,3M_POC,29693.25,29694.5,29762.25,STRUCTURAL_TRAILING_EXIT,135.5
2026-07-14,13:43:00,13:44:00,LONG,WPP,29722,29728.5,29713.0,STRUCTURAL_TRAILING_EXIT,-31.0
2026-07-15,13:36:00,13:38:00,LONG,OR5_LOW,29912.5,29916.25,29878.75,STRUCTURAL_TRAILING_EXIT,-75.0
2026-07-15,13:38:00,13:39:00,LONG,PD_VAH,29867.5,29878.75,29873.0,STRUCTURAL_TRAILING_EXIT,-11.5
2026-07-15,13:41:00,13:45:00,LONG,CAM_R2,29846,29849.5,29833.25,STRUCTURAL_TRAILING_EXIT,-32.5
2026-07-16,13:35:00,13:36:00,LONG,OR5_LOW,29429.75,29433.5,29417.25,STRUCTURAL_TRAILING_EXIT,-32.5
2026-07-16,13:36:00,13:39:00,LONG,FLOOR_S1,29406.25,29417.25,29407.25,STRUCTURAL_TRAILING_EXIT,-20.0
2026-07-16,13:42:00,13:45:00,LONG,ONL,29361,29350.5,29317.75,STRUCTURAL_TRAILING_EXIT,-65.5
2026-07-17,14:32:00,14:33:00,LONG,RTH_VWAP,28794.6794,28802.25,28774.75,STRUCTURAL_TRAILING_EXIT,-55.0
2026-07-17,14:40:00,14:42:00,LONG,IB_HIGH,28887.5,28892.75,28859.75,STRUCTURAL_TRAILING_EXIT,-66.0
2026-07-17,14:48:00,14:50:00,LONG,MS1,28838.25,28840.5,28788.25,STRUCTURAL_TRAILING_EXIT,-104.5
2026-07-20,13:50:00,13:51:00,LONG,CAM_R4,29117.75,29117.75,29104.5,STRUCTURAL_TRAILING_EXIT,-26.5
2026-07-20,13:53:00,13:57:00,LONG,PD_HIGH,29050.25,29057.0,29039.75,STRUCTURAL_TRAILING_EXIT,-34.5
2026-07-20,14:11:00,14:12:00,LONG,RTH_VWAP,28976.194,28963.25,28954.25,STRUCTURAL_TRAILING_EXIT,-18.0
2026-07-21,14:16:00,14:21:00,LONG,PD_VAH,29082,29086.0,29140.0,STRUCTURAL_TRAILING_EXIT,108.0
2026-07-21,14:29:00,14:39:00,LONG,PD_HIGH,29192.5,29199.5,29198.0,STRUCTURAL_TRAILING_EXIT,-3.0
2026-07-21,15:03:00,15:20:00,LONG,PD_HIGH,29192.5,29200.0,29284.25,STRUCTURAL_TRAILING_EXIT,168.5
2026-07-27,13:39:00,13:40:00,LONG,FLOOR_R1,28538.75,28548.25,28545.25,STRUCTURAL_TRAILING_EXIT,-6.0
2026-07-27,13:43:00,13:44:00,LONG,PD_IB_MID,28460.5,28458.25,28444.0,STRUCTURAL_TRAILING_EXIT,-28.5
2026-07-27,13:56:00,13:57:00,LONG,3M_VAL,28447.75,28439.5,28407.0,STRUCTURAL_TRAILING_EXIT,-65.0
2026-07-28,13:38:00,13:39:00,LONG,CAM_S4,27820,27834.75,27811.25,STRUCTURAL_TRAILING_EXIT,-47.0
2026-07-28,15:28:00,15:29:00,LONG,PD_VAL,27987,27975.25,27971.25,STRUCTURAL_TRAILING_EXIT,-8.0
2026-07-28,17:49:00,17:50:00,SHORT,PD_VAL,27987,27972.25,27980.0,STRUCTURAL_TRAILING_EXIT,-15.5
2026-07-29,13:51:00,13:52:00,LONG,PD_VAL,27781.75,27796.75,27760.5,STRUCTURAL_TRAILING_EXIT,-72.5
2026-07-29,14:13:00,14:14:00,LONG,FLOOR_S1,27654.75,27667.75,27659.0,STRUCTURAL_TRAILING_EXIT,-17.5
2026-07-29,18:01:00,18:02:00,SHORT,PD_SESSION_MID,27841.75,27853.0,27869.5,STRUCTURAL_TRAILING_EXIT,-33.0
2026-07-30,13:04:00,13:09:00,LONG,FLOOR_R1,27850.5,27852.5,27845.0,STRUCTURAL_TRAILING_EXIT,-15.0
2026-07-30,13:10:00,13:11:00,LONG,FLOOR_R1,27850.5,27840.5,27830.75,STRUCTURAL_TRAILING_EXIT,-19.5
2026-07-30,13:38:00,13:53:00,LONG,WEEKLY_VWAP,27893.9712,27884.75,28062.75,STRUCTURAL_TRAILING_EXIT,356.0
2026-07-31,13:39:00,13:40:00,LONG,FLOOR_R2,28597.75,28605.5,28561.0,STRUCTURAL_TRAILING_EXIT,-89.0
2026-07-31,13:40:00,13:41:00,LONG,PW_VAL,28571,28561.0,28537.25,STRUCTURAL_TRAILING_EXIT,-47.5
2026-07-31,13:45:00,13:47:00,LONG,FLOOR_R1,28413.5,28419.0,28399.5,STRUCTURAL_TRAILING_EXIT,-39.0
2026-08-02,22:01:00,22:08:00,LONG,WPP,28620.25,28608.5,28596.75,STRUCTURAL_TRAILING_EXIT,-23.5
2026-08-03,13:43:00,13:47:00,LONG,PD_POC,28436.25,28433.0,28450.5,STRUCTURAL_TRAILING_EXIT,35.0
2026-08-03,13:47:00,13:50:00,LONG,PD_POC,28436.25,28450.5,28474.25,STRUCTURAL_TRAILING_EXIT,47.5
2026-08-03,14:05:00,14:08:00,LONG,WEEKLY_OPEN,28565,28552.75,28551.25,STRUCTURAL_TRAILING_EXIT,-3.0
2026-08-05,13:51:00,14:01:00,LONG,CAM_R2,30015.5,30013.75,30008.0,STRUCTURAL_TRAILING_EXIT,-11.5
2026-08-05,14:01:00,14:02:00,LONG,CAM_R2,30015.5,30008.0,29962.75,STRUCTURAL_TRAILING_EXIT,-90.5
2026-08-05,14:03:00,14:17:00,LONG,PD_VAH,29951,29936.0,29986.0,STRUCTURAL_TRAILING_EXIT,100.0
2026-08-06,13:53:00,13:55:00,LONG,CAM_S2,29519,29516.25,29500.25,STRUCTURAL_TRAILING_EXIT,-32.0
2026-08-06,14:26:00,14:38:00,LONG,PD_CLOSE,29607.25,29620.0,29605.25,STRUCTURAL_TRAILING_EXIT,-29.5
2026-08-06,14:39:00,14:40:00,LONG,CAM_S1,29563.25,29574.75,29553.0,STRUCTURAL_TRAILING_EXIT,-43.5
2026-08-10,13:35:00,13:38:00,LONG,CAM_R4,29741.5,29740.75,29758.5,STRUCTURAL_TRAILING_EXIT,35.5
2026-08-10,13:40:00,13:53:00,LONG,PW_POC,29756.75,29764.25,29790.25,STRUCTURAL_TRAILING_EXIT,52.0
2026-08-10,19:51:00,19:52:00,LONG,CAM_R4,29741.5,29749.0,29743.75,STRUCTURAL_TRAILING_EXIT,-10.5
2026-08-11,13:36:00,13:45:00,LONG,CAM_S2,29711,29698.25,29723.25,STRUCTURAL_TRAILING_EXIT,50.0
2026-08-11,13:46:00,13:47:00,LONG,FLOOR_S1,29675.25,29683.25,29664.75,STRUCTURAL_TRAILING_EXIT,-37.0
2026-08-11,13:47:00,13:51:00,LONG,FLOOR_S1,29675.25,29664.75,29645.5,STRUCTURAL_TRAILING_EXIT,-38.5
2026-08-12,12:31:00,12:36:00,LONG,PD_HIGH,29842.5,29832.0,29878.5,STRUCTURAL_TRAILING_EXIT,93.0
2026-08-12,13:37:00,13:48:00,SHORT,OR5_MID,29939.75,29928.0,29915.5,STRUCTURAL_TRAILING_EXIT,25.0
2026-08-12,13:53:00,13:55:00,LONG,OR15_MID,29927.5,29915.0,29896.0,STRUCTURAL_TRAILING_EXIT,-38.0
2026-08-13,13:42:00,13:44:00,LONG,PD_HIGH,30001.75,30011.75,30007.5,STRUCTURAL_TRAILING_EXIT,-8.5
2026-08-13,13:44:00,13:53:00,LONG,PD_HIGH,30001.75,30007.5,30139.0,STRUCTURAL_TRAILING_EXIT,263.0
2026-08-13,13:54:00,14:07:00,LONG,3M_VAH,30118,30124.0,30173.25,STRUCTURAL_TRAILING_EXIT,98.5
2026-08-14,13:36:00,13:37:00,LONG,PD_CLOSE,30194.75,30199.75,30178.0,STRUCTURAL_TRAILING_EXIT,-43.5
2026-08-14,13:47:00,13:50:00,LONG,PD_VAH,30257,30242.0,30238.0,STRUCTURAL_TRAILING_EXIT,-8.0
2026-08-14,13:50:00,13:58:00,LONG,CAM_R1,30232.25,30238.0,30219.5,STRUCTURAL_TRAILING_EXIT,-37.0
